SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
241,GROUND WATER AT DAHOD,CPCB,24,Gujarat,445,Dohad,DOHAD,-,-,-,-,-,-,-,-,22.83793100,74.25314700,05-04-2021 08:30,1356,Clear,"",1.6,"",""
242,GROUND WATER AT DAHOD,CPCB,24,Gujarat,445,Dohad,DOHAD,-,-,-,-,-,-,-,-,22.83793100,74.25314700,01-10-2021 08:30,1195,Clear,"",1.6,"",""
243,GROUND WATER AT HIMATNAGAR,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.61232500,72.96030800,01-04-2021 08:30,1114,Clear,"","","",""
244,GROUND WATER AT HIMATNAGAR,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.61232500,72.96030800,04-10-2021 08:30,965,Clear,"","","",""
245,GROUND WATER AT JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.47070300,70.05773900,03-04-2021 08:30,1789,Clear,"","","",""
246,GROUND WATER AT JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.47070300,70.05773900,01-10-2021 08:30,1452,Clear,"",8,"",""
247,GROUND WATER AT JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.52204100,70.45785000,08-04-2021 08:30,1153,Clear,"",2,"",""
248,GROUND WATER AT JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.52204100,70.45785000,01-10-2021 08:30,890,Clear,"",2,"",""
249,GROUND WATER AT MEHASANA,CPCB,24,Gujarat,451,Mahesana,MAHESANA,-,-,-,-,-,-,-,-,23.58799200,72.36930800,01-04-2021 08:30,3267,Clear,"","","",""
250,GROUND WATER AT MEHASANA,CPCB,24,Gujarat,451,Mahesana,MAHESANA,-,-,-,-,-,-,-,-,23.58799200,72.36930800,01-10-2021 08:30,"",Clear,"","","",""
251,GROUND WATER AT NADIAD,CPCB,24,Gujarat,450,Kheda,NADIAD,-,-,-,-,-,-,-,-,22.70001000,72.87000100,03-04-2021 08:30,1407,Clear,"","","",""
252,GROUND WATER AT NADIAD,CPCB,24,Gujarat,450,Kheda,NADIAD,-,-,-,-,-,-,-,-,22.70001000,72.87000100,04-10-2021 08:30,1868,Clear,"",1.6,"",""
253,GROUND WATER AT PALANPUR,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.17405000,72.43310000,01-04-2021 08:30,1559,Clear,"","","",""
254,GROUND WATER AT PALANPUR,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.17405000,72.43310000,01-10-2021 08:30,1079,Clear,"","","",""
255,GROUND WATER AT RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.30389200,70.80215800,07-04-2021 08:30,786,Clear,"",2,"",""
256,GROUND WATER AT SIDDHPUR (DIST.PATAN),CPCB,24,Gujarat,455,Patan,SIDHPUR,-,-,-,-,-,-,-,-,23.91961900,72.36683600,03-04-2021 08:30,1743,Clear,"","","",""
257,GROUND WATER AT SIDDHPUR (DIST.PATAN),CPCB,24,Gujarat,455,Patan,SIDHPUR,-,-,-,-,-,-,-,-,23.91961900,72.36683600,01-10-2021 08:30,1644,Clear,"","","",""
258,GROUND WATER AT SURENDRANAGAR,CPCB,24,Gujarat,460,Surendranagar,WADHWAN,-,-,-,-,-,-,-,-,22.72014100,71.64949100,01-04-2021 08:30,3518,Clear,"",2,"",""
259,GROUND WATER AT SURENDRANAGAR,CPCB,24,Gujarat,460,Surendranagar,WADHWAN,-,-,-,-,-,-,-,-,22.72014100,71.64949100,01-10-2021 08:30,2640,Clear,"",2,"",""
260,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,01-01-2021 08:30,546,"","","","",""
261,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,01-02-2021 08:30,363,"","","","",""
262,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,03-03-2021 08:30,625,"","","","",""
263,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,01-04-2021 08:30,630,"","","","",""
264,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,03-05-2021 08:30,590,"","","","",""
265,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,08-06-2021 08:30,490,"","","","",""
266,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,02-07-2021 08:30,690,"","","","",""
267,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,03-08-2021 08:30,650,"","","","",""
268,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,03-09-2021 08:30,510,"","","","",""
269,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,01-10-2021 08:30,550,"","","","",""
270,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,01-11-2021 08:30,540,"","","","",""
271,HAMISAR TALAV BHUJ,CPCB,24,Gujarat,449,Kachchh,BHUJ,-,-,-,-,-,-,-,-,23.25144400,69.66336100,04-12-2021 08:30,570,"","","","",""
272,JILLA PANCHAYAT SCHOOL NEAR GRAM PANCHAYAT KATA FALIA VILLAGE NAMDHA VALSAD,CPCB,24,Gujarat,462,Valsad,VALSAD,-,-,-,-,-,-,-,-,20.60805200,72.92915100,03-04-2021 08:30,562,Clear,"","","",""
273,JILLA PANCHAYAT SCHOOL NEAR GRAM PANCHAYAT KATA FALIA VILLAGE NAMDHA VALSAD,CPCB,24,Gujarat,462,Valsad,VALSAD,-,-,-,-,-,-,-,-,20.60805200,72.92915100,05-10-2021 08:30,676,Clear,"","","",""
274,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,01-01-2021 08:30,2571,"","","","",""
275,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,02-02-2021 08:30,2583,"","","","",""
276,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,01-03-2021 08:30,2938,"","","","",""
277,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,01-04-2021 08:30,3640,"","","","",""
278,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,04-05-2021 08:30,3298,"","","","",""
279,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,07-06-2021 08:30,3131,"","","","",""
280,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,01-07-2021 08:30,3088,"","","","",""
281,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,03-08-2021 08:30,2902,"","","","",""
282,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,01-09-2021 08:30,2803,"","","","",""
283,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,01-10-2021 08:30,3999,"","","","",""
284,KANKORIA LAKE AT AHMEDABAD NR. BALVATIKA,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.00673100,72.60162200,01-11-2021 08:30,2690,"","","","",""
285,KAVERI RIVER ON BRIDGE AT BILLIMORA-VALSAD ROAD,CPCB,24,Gujarat,453,Navsari,CHIKHLI,-,-,-,-,-,-,-,-,20.75603300,73.06678600,01-01-2021 08:30,"","","","","",""
286,KAVERI RIVER ON BRIDGE AT BILLIMORA-VALSAD ROAD,CPCB,24,Gujarat,453,Navsari,CHIKHLI,-,-,-,-,-,-,-,-,20.75603300,73.06678600,04-02-2021 08:30,"","","","","",""
287,KAVERI RIVER ON BRIDGE AT BILLIMORA-VALSAD ROAD,CPCB,24,Gujarat,453,Navsari,CHIKHLI,-,-,-,-,-,-,-,-,20.75603300,73.06678600,02-03-2021 08:30,"","","","","",""
288,KHARI AT LALI VILLAGE NEAR AHMEDABAD,CPCB,24,Gujarat,450,Kheda,KHEDA,-,-,-,-,-,-,-,-,22.86874900,72.62735100,02-01-2021 08:30,"","","","","",""
289,KHARI AT LALI VILLAGE NEAR AHMEDABAD,CPCB,24,Gujarat,450,Kheda,KHEDA,-,-,-,-,-,-,-,-,22.86874900,72.62735100,02-02-2021 08:30,"","","","","",""
290,KHARI AT LALI VILLAGE NEAR AHMEDABAD,CPCB,24,Gujarat,450,Kheda,KHEDA,-,-,-,-,-,-,-,-,22.86874900,72.62735100,02-03-2021 08:30,"","","","","",""
291,KIM RIVER AT SAHOL BRIDGE OLPAD HANSOT ROAD DIST. SURAT,CPCB,24,Gujarat,442,Bharuch,OKHAMANDAL,-,-,-,-,-,-,-,-,21.46109400,72.72632700,05-01-2021 08:30,"","","","","",""
292,KIM RIVER AT SAHOL BRIDGE OLPAD HANSOT ROAD DIST. SURAT,CPCB,24,Gujarat,442,Bharuch,OKHAMANDAL,-,-,-,-,-,-,-,-,21.46109400,72.72632700,02-02-2021 08:30,"","","","","",""
293,KIM RIVER AT SAHOL BRIDGE OLPAD HANSOT ROAD DIST. SURAT,CPCB,24,Gujarat,442,Bharuch,OKHAMANDAL,-,-,-,-,-,-,-,-,21.46109400,72.72632700,02-03-2021 08:30,"","","","","",""
294,KOLAK AT PATALIA BDG.,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.46151100,72.88655600,02-01-2021 08:30,"","","","","",""
295,KOLAK AT PATALIA BDG.,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.46151100,72.88655600,02-02-2021 08:30,"","","","","",""
296,KOLAK AT PATALIA BDG.,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.46151100,72.88655600,02-03-2021 08:30,"","","","","",""
297,KOLAK AT RAILWAY BRIDGE NO. 313 VAPI VALSAD,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.34246100,72.90540300,02-01-2021 08:30,"","","","","",""
298,KOLAK AT RAILWAY BRIDGE NO. 313 VAPI VALSAD,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.34246100,72.90540300,02-02-2021 08:30,"","","","","",""
299,KOLAK AT RAILWAY BRIDGE NO. 313 VAPI VALSAD,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.34246100,72.90540300,02-03-2021 08:30,"","","","","",""
300,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,01-01-2021 08:30,920,"","","","",""
301,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,05-02-2021 08:30,1084,"","","","",""
302,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,01-03-2021 08:30,1011,"","","","",""
303,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,01-04-2021 08:30,1558,"","","","",""
304,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,01-05-2021 08:30,1603,"","","","",""
305,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,01-06-2021 08:30,3120,"","","","",""
306,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,01-07-2021 08:30,1535,"","","","",""
307,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,04-08-2021 08:30,2645,"","","","",""
308,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,07-09-2021 08:30,2640,"","","","",""
309,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,06-10-2021 08:30,452,"","","","",""
310,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,02-11-2021 08:30,712,"","","","",""
311,KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.35771500,70.93984800,08-12-2021 08:30,740,"","","","",""
312,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,04-01-2021 08:30,358,"","","","",""
313,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,02-02-2021 08:30,530,"","","","",""
314,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,01-03-2021 08:30,703,"","","","",""
315,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,03-04-2021 08:30,809,"","","","",""
316,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,04-05-2021 08:30,835,"","","","",""
317,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,01-06-2021 08:30,814,"","","","",""
318,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,02-07-2021 08:30,822,"","","","",""
319,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,02-08-2021 08:30,808,"","","","",""
320,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,02-09-2021 08:30,741,"","","","",""
321,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,05-10-2021 08:30,510,"","","","",""
322,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,08-11-2021 08:30,780,"","","","",""
323,LAKHOTA TALAV JAMNAGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.46511900,70.06823100,02-12-2021 08:30,607,"","","","",""
324,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,04-01-2021 08:30,443,"","","","",""
325,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,04-02-2021 08:30,299,"","","","",""
326,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-03-2021 08:30,725,"","","","",""
327,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,02-04-2021 08:30,839,"","","","",""
328,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-05-2021 08:30,446,"","","","",""
329,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,02-06-2021 08:30,512,"","","","",""
330,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,07-07-2021 08:30,660,"","","","",""
331,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,06-08-2021 08:30,620,"","","","",""
332,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,04-09-2021 08:30,673,"","","","",""
333,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,05-10-2021 08:30,740,"","","","",""
334,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,01-11-2021 08:30,804,"","","","",""
335,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,02-12-2021 08:30,1012,"","","","",""
336,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,02-01-2021 08:30,"","","","","",""
337,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-02-2021 08:30,"","","","","",""
338,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-03-2021 08:30,"","","","","",""
339,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,04-01-2021 08:30,"","","","","",""
340,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-02-2021 08:30,"","","","","",""
341,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-03-2021 08:30,"","","","","",""
342,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,02-01-2021 08:30,"","","","","",""
343,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-02-2021 08:30,"","","","","",""
344,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-03-2021 08:30,"","","","","",""
345,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,02-01-2021 08:30,"","","","","",""
346,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,01-02-2021 08:30,"","","","","",""
347,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,03-03-2021 08:30,"","","","","",""
348,MAHI AT VASAD,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.44050000,73.07336100,02-01-2021 08:30,"","","","","",""
349,MAHI AT VASAD,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.44050000,73.07336100,01-02-2021 08:30,"","","","","",""
350,MAHI AT VASAD,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.44050000,73.07336100,03-03-2021 08:30,"","","","","",""
351,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,01-01-2021 08:30,2669,"","","","",""
352,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,02-02-2021 08:30,2769,"","","","",""
353,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,01-03-2021 08:30,2987,"","","","",""
354,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,01-04-2021 08:30,3551,"","","","",""
355,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,04-05-2021 08:30,3850,"","","","",""
356,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,01-06-2021 08:30,3652,"","","","",""
357,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,01-07-2021 08:30,3593,"","","","",""
358,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,05-08-2021 08:30,3440,"","","","",""
359,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,02-09-2021 08:30,3220,"","","","",""
360,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,01-10-2021 08:30,3225,"","","","",""
361,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,01-11-2021 08:30,3460,"","","","",""
362,MALAV TALAV DHOLKA,CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72682200,72.43523900,03-12-2021 08:30,3431,"","","","",""
363,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,05-01-2021 08:30,"",Clear,None,"","",""
364,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,02-02-2021 08:30,"",Clear,None,"","",""
365,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,02-03-2021 08:30,"",Clear,None,"","",""
366,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,01-04-2021 08:30,"",Clear,None,"","",""
367,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,04-05-2021 08:30,"",Clear,None,"","",""
368,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,02-06-2021 08:30,"",Other,None,"","",""
369,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,02-07-2021 08:30,"",Clear,None,"","",""
370,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,02-08-2021 08:30,"",Clear,None,"","",""
371,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,02-09-2021 08:30,"",Clear,None,"","",""
372,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,01-10-2021 08:30,"",Other,None,"","",""
373,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,01-11-2021 08:30,"",Clear,None,"","",""
374,MASMA KHADI- OLPAD- SARAS ROAD,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.29633300,72.76003300,02-12-2021 08:30,"",Clear,None,"","",""
